date,Open,High,Low,Close,Adj. Close,Volume
2020-12-28 07:06:00,663.01,663.05,662.33,662.33,662.33,6525.0
2020-12-28 07:07:00,662.12,662.98,662.0,662.0,662.0,11635.0
2020-12-28 07:08:00,662.0,662.0,661.77,661.87,661.87,3774.0
2020-12-28 07:09:00,662.0,662.0,661.45,661.45,661.45,2619.0
2020-12-28 07:10:00,661.44,661.6,661.17,661.6,661.6,3959.0
2020-12-28 07:11:00,662.0,662.16,662.0,662.16,662.16,5068.0
2020-12-28 07:12:00,663.0,663.5,662.9,663.5,663.5,5810.0
2020-12-28 07:13:00,663.5,663.6,663.31,663.31,663.31,2509.0
2020-12-28 07:14:00,663.5,663.5,663.0,663.0,663.0,3561.0
2020-12-28 07:15:00,663.0,663.0,662.45,662.74,662.74,6082.0
2020-12-28 07:16:00,662.47,663.01,662.46,663.01,663.01,2817.0
2020-12-28 07:17:00,663.0,663.0,663.0,663.0,663.0,1454.0
2020-12-28 07:18:00,662.98,662.98,662.98,662.98,662.98,2151.0
2020-12-28 07:19:00,663.25,663.74,663.25,663.74,663.74,3273.0
2020-12-28 07:20:00,663.79,663.79,663.19,663.19,663.19,2068.0
2020-12-28 07:21:00,663.44,663.84,663.44,663.84,663.84,5484.0
2020-12-28 07:22:00,664.0,664.0,663.5,663.98,663.98,11366.0
2020-12-28 07:23:00,664.3,664.3,663.5,663.5,663.5,3064.0
2020-12-28 07:24:00,663.86,664.5,663.85,664.5,664.5,4221.0
2020-12-28 07:25:00,664.75,665.0,664.7,664.7,664.7,4609.0
2020-12-28 07:26:00,664.0,664.2,664.0,664.2,664.2,1481.0
2020-12-28 07:27:00,664.35,664.68,664.35,664.68,664.68,2190.0
2020-12-28 07:29:00,664.98,665.34,664.98,665.15,665.15,2613.0
2020-12-28 07:30:00,665.1,665.11,664.7,664.99,664.99,7857.0
2020-12-28 07:31:00,664.99,664.99,664.75,664.89,664.89,4631.0
2020-12-28 07:32:00,665.0,665.74,665.0,665.7,665.7,4838.0
2020-12-28 07:33:00,665.7,665.7,664.75,664.75,664.75,5409.0
2020-12-28 07:34:00,664.7,665.31,664.7,665.31,665.31,3055.0
2020-12-28 07:35:00,665.15,665.49,665.15,665.49,665.49,2137.0
2020-12-28 07:36:00,665.4,665.49,665.38,665.38,665.38,1417.0
2020-12-28 07:37:00,665.16,665.16,665.16,665.16,665.16,2288.0
2020-12-28 07:38:00,665.24,665.24,664.85,664.85,664.85,1400.0
2020-12-28 07:39:00,664.6,664.6,664.6,664.6,664.6,1164.0
2020-12-28 07:40:00,664.5,664.5,664.5,664.5,664.5,3058.0
2020-12-28 07:41:00,664.7,664.7,664.5,664.5,664.5,1564.0
2020-12-28 07:42:00,664.75,664.75,664.7,664.7,664.7,1627.0
2020-12-28 07:43:00,664.5,664.5,664.5,664.5,664.5,943.0
2020-12-28 07:45:00,664.7,664.7,664.7,664.7,664.7,1360.0
2020-12-28 07:46:00,664.5,664.5,664.45,664.45,664.45,1833.0
2020-12-28 07:47:00,664.4,664.4,664.0,664.0,664.0,4577.0
2020-12-28 07:48:00,664.0,664.7,664.0,664.22,664.22,4587.0
2020-12-28 07:49:00,664.5,664.5,664.5,664.5,664.5,1277.0
2020-12-28 07:52:00,664.48,665.0,664.48,665.0,665.0,5712.0
2020-12-28 07:53:00,665.2,665.4,665.2,665.4,665.4,2297.0
2020-12-28 07:54:00,665.28,665.28,665.0,665.0,665.0,1186.0
2020-12-28 07:55:00,665.0,665.0,664.98,665.0,665.0,1822.0
2020-12-28 07:56:00,665.0,665.0,665.0,665.0,665.0,912.0
2020-12-28 07:58:00,665.01,665.01,665.01,665.01,665.01,703.0
2020-12-28 07:59:00,665.3,665.3,665.3,665.3,665.3,866.0
2020-12-28 08:01:00,664.9998,665.665,661.07,665.2,665.2,27037.0
2020-12-28 08:02:00,664.83,665.4,664.83,665.4,665.4,1875.0
2020-12-28 08:04:00,665.3,665.39,665.3,665.39,665.39,1411.0
2020-12-28 08:05:00,665.19,665.19,665.19,665.19,665.19,983.0
2020-12-28 08:06:00,665.0,665.0,665.0,665.0,665.0,2211.0
2020-12-28 08:07:00,665.0,665.0,665.0,665.0,665.0,1596.0
2020-12-28 08:08:00,665.2,665.3,665.2,665.3,665.3,1366.0
2020-12-28 08:10:00,665.43,665.43,665.43,665.43,665.43,973.0
2020-12-28 08:11:00,665.29,665.29,665.0,665.0,665.0,3126.0
2020-12-28 08:12:00,665.0,665.0,665.0,665.0,665.0,2091.0
2020-12-28 08:15:00,665.1,665.1,665.1,665.1,665.1,797.0
2020-12-28 08:16:00,665.2,665.35,665.0,665.0,665.0,4580.0
2020-12-28 08:17:00,665.0,665.0,665.0,665.0,665.0,1501.0
2020-12-28 08:18:00,665.19,665.72,665.03,665.7,665.7,8027.0
2020-12-28 08:19:00,665.91,666.0,665.72,666.0,666.0,3939.0
2020-12-28 08:20:00,666.0,666.2,666.0,666.2,666.2,3439.0
2020-12-28 08:21:00,666.0,666.35,665.75,666.2,666.2,4563.0
2020-12-28 08:22:00,666.35,666.35,666.35,666.35,666.35,993.0
2020-12-28 08:23:00,666.4,666.5,666.39,666.5,666.5,4054.0
2020-12-28 08:24:00,666.5,666.99,666.48,666.99,666.99,4347.0
2020-12-28 08:25:00,666.9,666.99,666.7,666.7,666.7,7143.0
2020-12-28 08:26:00,666.67,668.0,666.66,667.88,667.88,15023.0
2020-12-28 08:27:00,667.5,667.7,667.31,667.54,667.54,2526.0
2020-12-28 08:28:00,667.38,667.82,667.24,667.82,667.82,3308.0
2020-12-28 08:29:00,667.87,668.13,667.45,668.13,668.13,10464.0
2020-12-28 08:30:00,668.11,669.3,668.07,669.23,669.23,14159.0
2020-12-28 08:31:00,669.07,669.67,669.0,669.5,669.5,11349.0
2020-12-28 08:32:00,669.7,670.5,669.7,670.0,670.0,30176.0
2020-12-28 08:33:00,670.0,670.81,670.0,670.3,670.3,18881.0
2020-12-28 08:34:00,670.01,671.73,670.0,671.73,671.73,17784.0
2020-12-28 08:35:00,671.86,672.47,671.5,672.47,672.47,17778.0
2020-12-28 08:36:00,672.1,674.78,671.99,674.4,674.4,20022.0
2020-12-28 08:37:00,674.5,674.77,673.25,673.25,673.25,22077.0
2020-12-28 08:38:00,673.55,674.8,673.55,674.0,674.0,23664.0
2020-12-28 08:39:00,674.0,674.5,673.32,673.38,673.38,9090.0
2020-12-28 08:40:00,673.85,674.1,672.33,672.54,672.54,29393.0
2020-12-28 08:41:00,672.92,674.17,672.33,673.85,673.85,14946.0
2020-12-28 08:42:00,674.01,674.01,673.0,673.0,673.0,9329.0
2020-12-28 08:43:00,673.22,674.2,673.22,673.95,673.95,7428.0
2020-12-28 08:44:00,673.74,674.9,673.5,674.9,674.9,15146.0
2020-12-28 08:45:00,674.98,675.0,673.5,673.61,673.61,14800.0
2020-12-28 08:46:00,673.5,674.49,673.5,674.1,674.1,14157.0
2020-12-28 08:47:00,674.1,675.78,674.1,674.87,674.87,32019.0
2020-12-28 08:48:00,675.03,676.42,674.75,674.75,674.75,34459.0
2020-12-28 08:49:00,674.83,675.57,674.73,675.57,675.57,9020.0
2020-12-28 08:50:00,675.2,675.55,674.0,674.18,674.18,18126.0
2020-12-28 08:51:00,674.21,675.2,674.06,674.68,674.68,10070.0
2020-12-28 08:52:00,674.85,676.3,674.85,675.49,675.49,13330.0
2020-12-28 08:53:00,675.49,676.1,674.98,676.1,676.1,21817.0
2020-12-28 08:54:00,675.85,676.25,675.5,675.92,675.92,9208.0
2020-12-28 08:55:00,675.747,675.86,675.22,675.56,675.56,7876.0
2020-12-28 08:56:00,675.52,675.8099,675.0,675.12,675.12,10821.0
2020-12-28 08:57:00,675.39,676.0,661.77,676.0,676.0,174785.0
2020-12-28 08:58:00,676.0,676.0,675.22,675.75,675.75,8509.0
2020-12-28 08:59:00,675.95,675.95,674.7,674.7,674.7,11482.0
2020-12-28 09:00:00,674.7,674.96,674.26,674.5,674.5,9280.0
2020-12-28 09:01:00,674.61,675.32,674.5,675.32,675.32,13707.0
2020-12-28 09:02:00,675.31,675.5,674.65,674.66,674.66,8094.0
2020-12-28 09:03:00,674.96,674.96,674.15,674.49,674.49,5986.0
2020-12-28 09:04:00,674.43,675.3,674.43,675.3,675.3,7608.0
2020-12-28 09:05:00,675.0,675.25,674.5,674.75,674.75,7283.0
2020-12-28 09:06:00,674.74,675.0,674.5,674.5,674.5,7270.0
2020-12-28 09:07:00,674.5,674.5,674.0,674.18,674.18,11554.0
2020-12-28 09:08:00,674.0,674.56,674.0,674.24,674.24,6243.0
2020-12-28 09:09:00,674.25,675.25,674.25,674.95,674.95,8378.0
2020-12-28 09:10:00,674.95,675.0,674.95,675.0,675.0,2962.0
2020-12-28 09:11:00,674.74,674.79,674.73,674.73,674.73,3075.0
2020-12-28 09:12:00,674.57,674.57,674.0,674.1,674.1,9104.0
2020-12-28 09:13:00,674.1,674.68,673.95,674.41,674.41,14312.0
2020-12-28 09:14:00,674.37,674.38,674.23,674.36,674.36,3692.0
2020-12-28 09:15:00,674.29,674.79,674.29,674.72,674.72,4468.0
2020-12-28 09:16:00,674.73,675.0,674.73,675.0,675.0,6086.0
2020-12-28 09:17:00,675.0,675.0,674.73,674.73,674.73,8647.0
2020-12-28 09:18:00,674.57,674.6,674.5,674.52,674.52,2995.0
2020-12-28 09:19:00,674.59,674.66,674.59,674.66,674.66,3452.0
2020-12-28 09:20:00,674.71,674.84,674.61,674.7102,674.7102,3971.0
2020-12-28 09:21:00,674.7,674.7,674.6,674.65,674.65,2906.0
2020-12-28 09:22:00,674.75,674.75,674.74,674.75,674.75,2150.0
2020-12-28 09:23:00,674.66,674.79,674.61,674.65,674.65,4475.0
2020-12-28 09:24:00,674.65,674.77,674.65,674.66,674.66,4626.0
2020-12-28 09:25:00,674.75,675.15,674.52,674.52,674.52,11902.0
2020-12-28 09:26:00,674.72,674.99,674.7,674.99,674.99,8137.0
2020-12-28 09:27:00,674.89,675.0,674.78,674.78,674.78,12006.0
2020-12-28 09:28:00,674.81,675.0,674.81,674.9,674.9,4449.0
2020-12-28 09:29:00,674.91,674.91,674.5,674.7,674.7,11116.0
2020-12-28 09:30:00,674.63,674.87,674.35,674.4,674.4,8317.0
2020-12-28 09:31:00,674.51,674.79,671.2,672.4026,672.4026,525649.0
2020-12-28 09:32:00,672.87,679.3,671.97,679.2594,679.2594,489358.0
2020-12-28 09:33:00,678.95,679.2999,673.0,674.0625,674.0625,351100.0
2020-12-28 09:34:00,674.4999,676.73,672.775,675.16,675.16,282288.0
2020-12-28 09:35:00,675.53,678.54,674.14,676.6924,676.6924,291348.0
2020-12-28 09:36:00,676.95,676.99,673.48,676.22,676.22,241021.0
2020-12-28 09:37:00,676.4687,676.69,673.36,673.57,673.57,210048.0
2020-12-28 09:38:00,673.63,675.77,673.05,674.0,674.0,173585.0
2020-12-28 09:39:00,674.17,677.4,674.072,675.83,675.83,181417.0
2020-12-28 09:40:00,675.795,676.49,673.85,675.4,675.4,139592.0
2020-12-28 09:41:00,675.5433,676.54,675.26,676.3577,676.3577,117577.0
2020-12-28 09:42:00,676.2462,679.98,676.2,679.63,679.63,492631.0
2020-12-28 09:43:00,679.835,681.4,678.0,678.8728,678.8728,416362.0
2020-12-28 09:44:00,678.9,678.98,676.44,678.6462,678.6462,203222.0
2020-12-28 09:45:00,678.7197,679.3223,676.13,677.418,677.418,224072.0
2020-12-28 09:46:00,677.255,679.35,676.33,678.1986,678.1986,242520.0
2020-12-28 09:47:00,678.4,679.0,677.24,678.767,678.767,106817.0
2020-12-28 09:48:00,678.5973,679.2999,677.63,678.0,678.0,131205.0
2020-12-28 09:49:00,678.22,678.98,676.35,678.03,678.03,142608.0
2020-12-28 09:50:00,678.21,678.47,677.06,677.7001,677.7001,89691.0
2020-12-28 09:51:00,677.2941,677.2941,674.1,675.93,675.93,266184.0
2020-12-28 09:52:00,675.785,676.34,674.74,674.861,674.861,107805.0
2020-12-28 09:53:00,674.68,675.88,674.3135,675.2667,675.2667,151636.0
2020-12-28 09:54:00,675.19,675.3503,672.6001,672.78,672.78,220995.0
2020-12-28 09:55:00,673.05,674.44,672.6,673.85,673.85,128337.0
2020-12-28 09:56:00,673.7,674.65,672.0,674.24,674.24,174044.0
2020-12-28 09:57:00,674.25,674.9,673.4411,674.4989,674.4989,118563.0
2020-12-28 09:58:00,674.42,675.65,673.0,673.8489,673.8489,187119.0
2020-12-28 09:59:00,673.5301,674.2899,672.25,673.915,673.915,130052.0
2020-12-28 10:00:00,674.07,675.463,674.0,674.44,674.44,104392.0
2020-12-28 10:01:00,674.28,677.0,674.28,675.97,675.97,229813.0
2020-12-28 10:02:00,675.61,677.84,675.37,677.64,677.64,213855.0
2020-12-28 10:03:00,677.79,677.91,676.42,677.025,677.025,122857.0
2020-12-28 10:04:00,677.035,677.25,676.25,676.9372,676.9372,104346.0
2020-12-28 10:05:00,676.99,677.26,676.0,676.8404,676.8404,93694.0
2020-12-28 10:06:00,676.57,676.7,674.4,674.82,674.82,111878.0
2020-12-28 10:07:00,674.71,675.0,672.0,672.19,672.19,179169.0
2020-12-28 10:08:00,672.37,673.5024,670.98,671.6,671.6,208382.0
2020-12-28 10:09:00,671.5885,672.83,669.4,670.07,670.07,289135.0
2020-12-28 10:10:00,670.19,671.26,668.56,669.856,669.856,269377.0
2020-12-28 10:11:00,669.862,672.0,669.862,671.7568,671.7568,194677.0
2020-12-28 10:12:00,671.7304,672.21,670.5305,671.7323,671.7323,123230.0
2020-12-28 10:13:00,671.64,672.081,670.99,670.99,670.99,98133.0
2020-12-28 10:14:00,671.08,671.09,670.0,670.65,670.65,99271.0
2020-12-28 10:15:00,670.6851,670.77,669.11,669.3101,669.3101,100587.0
2020-12-28 10:16:00,669.33,669.9,667.76,667.7801,667.7801,169145.0
2020-12-28 10:17:00,668.02,668.44,666.6349,667.3314,667.3314,182222.0
2020-12-28 10:18:00,667.31,667.59,665.72,666.13,666.13,179279.0
2020-12-28 10:19:00,666.1283,666.22,665.21,665.89,665.89,167091.0
2020-12-28 10:20:00,665.81,668.4,665.7201,667.98,667.98,245766.0
2020-12-28 10:21:00,667.9,670.6892,667.55,669.877,669.877,270595.0
2020-12-28 10:22:00,669.8256,670.0,668.59,669.655,669.655,121877.0
2020-12-28 10:23:00,669.59,669.8,668.25,669.8,669.8,112962.0
2020-12-28 10:24:00,669.6656,669.8228,668.59,669.8228,669.8228,82000.0
2020-12-28 10:25:00,669.7831,671.4699,668.8,670.8717,670.8717,167439.0
2020-12-28 10:26:00,670.8,671.1899,668.25,668.55,668.55,113121.0
2020-12-28 10:27:00,668.7588,669.4119,667.27,669.02,669.02,115502.0
2020-12-28 10:28:00,668.84,669.81,668.37,669.01,669.01,88954.0
2020-12-28 10:29:00,669.1201,669.3973,668.66,668.7144,668.7144,49494.0
2020-12-28 10:30:00,668.8685,669.57,668.21,668.5061,668.5061,61659.0
2020-12-28 10:31:00,668.65,671.0,668.645,670.6799,670.6799,176294.0
2020-12-28 10:32:00,670.39,672.5,670.34,671.72,671.72,173548.0
2020-12-28 10:33:00,671.7244,672.1,670.81,671.045,671.045,99979.0
2020-12-28 10:34:00,671.0126,671.57,670.0,670.0,670.0,115712.0
2020-12-28 10:35:00,669.9501,669.9822,669.1527,669.4399,669.4399,63453.0
2020-12-28 10:36:00,669.355,670.0,668.66,668.765,668.765,96798.0
2020-12-28 10:37:00,668.759,669.3099,668.62,668.9,668.9,55962.0
2020-12-28 10:38:00,668.6,669.69,666.88,667.31,667.31,114707.0
2020-12-28 10:39:00,667.2231,667.48,665.81,666.09,666.09,130344.0
2020-12-28 10:40:00,665.995,666.78,664.0,664.4974,664.4974,176628.0
2020-12-28 10:41:00,664.4245,664.98,663.09,663.81,663.81,160516.0
2020-12-28 10:42:00,663.67,664.56,663.05,663.21,663.21,117988.0
2020-12-28 10:43:00,663.295,672.53,662.2,662.28,662.28,177949.0
2020-12-28 10:44:00,662.5699,664.38,662.12,663.5737,663.5737,175789.0
2020-12-28 10:45:00,663.455,664.25,663.0001,663.8501,663.8501,110917.0
2020-12-28 10:46:00,663.8776,664.58,663.28,664.0104,664.0104,118705.0
2020-12-28 10:47:00,664.21,664.63,662.8,662.8,662.8,109187.0
2020-12-28 10:48:00,662.8036,663.2399,660.86,661.0,661.0,199481.0
2020-12-28 10:49:00,661.025,663.88,660.8,663.88,663.88,169251.0
2020-12-28 10:50:00,663.9237,664.9297,663.37,663.9464,663.9464,155024.0
2020-12-28 10:51:00,664.0471,665.49,663.24,664.795,664.795,137926.0
2020-12-28 10:52:00,664.795,665.6681,664.6847,664.835,664.835,125944.0
2020-12-28 10:53:00,664.82,665.65,664.12,665.15,665.15,86432.0
2020-12-28 10:54:00,665.1647,665.5,663.87,664.49,664.49,92132.0
2020-12-28 10:55:00,664.49,665.81,664.3567,665.492,665.492,93072.0
2020-12-28 10:56:00,665.5023,665.71,664.8,665.4121,665.4121,59673.0
2020-12-28 10:57:00,665.521,665.99,665.3826,665.885,665.885,64349.0
2020-12-28 10:58:00,665.99,666.44,665.0,665.66,665.66,99445.0
2020-12-28 10:59:00,665.761,666.138,664.16,665.5039,665.5039,100082.0
2020-12-28 11:00:00,665.4414,665.63,664.8501,665.2,665.2,34827.0
2020-12-28 11:01:00,664.9971,665.6,664.8271,665.2665,665.2665,39894.0
2020-12-28 11:02:00,665.1446,667.0,665.1446,666.6301,666.6301,123097.0
2020-12-28 11:03:00,666.64,668.25,666.63,667.9049,667.9049,133747.0
2020-12-28 11:04:00,667.86,668.6199,667.69,668.22,668.22,95911.0
2020-12-28 11:05:00,668.21,668.4599,667.51,667.62,667.62,96421.0
2020-12-28 11:06:00,667.5301,668.2899,667.4101,668.195,668.195,63768.0
2020-12-28 11:07:00,668.15,668.49,667.69,668.4824,668.4824,93270.0
2020-12-28 11:08:00,668.4746,669.5,668.1704,669.171,669.171,114901.0
2020-12-28 11:09:00,669.33,669.43,668.7591,668.96,668.96,60640.0
2020-12-28 11:10:00,669.0669,669.9899,668.9092,669.9097,669.9097,107687.0
2020-12-28 11:11:00,669.9446,670.09,669.13,669.3313,669.3313,80676.0
2020-12-28 11:12:00,669.445,669.445,668.2544,668.64,668.64,79139.0
2020-12-28 11:13:00,668.73,669.75,668.59,669.53,669.53,64592.0
2020-12-28 11:14:00,669.6799,669.786,669.08,669.52,669.52,39558.0
2020-12-28 11:15:00,669.3743,669.8,669.281,669.63,669.63,52310.0
2020-12-28 11:16:00,669.6,669.9599,669.16,669.42,669.42,60883.0
2020-12-28 11:17:00,669.305,670.2094,668.4241,668.53,668.53,67507.0
2020-12-28 11:18:00,668.665,668.94,667.6,668.3133,668.3133,91179.0
2020-12-28 11:19:00,668.19,668.4219,667.6,667.6708,667.6708,39200.0
2020-12-28 11:20:00,667.7052,668.5,667.7052,668.25,668.25,33260.0
2020-12-28 11:21:00,668.2743,668.9,667.7006,668.9,668.9,54497.0
2020-12-28 11:22:00,668.96,669.45,668.82,668.9321,668.9321,69182.0
2020-12-28 11:23:00,668.9797,669.4271,668.8,668.88,668.88,34049.0
2020-12-28 11:24:00,668.94,669.56,668.5199,669.4721,669.4721,40498.0
2020-12-28 11:25:00,669.5113,669.8,669.13,669.3265,669.3265,40743.0
2020-12-28 11:26:00,669.2796,672.0,669.2796,670.67,670.67,135629.0
2020-12-28 11:27:00,670.735,671.75,670.6,671.6251,671.6251,85940.0
2020-12-28 11:28:00,671.645,671.9899,671.1,671.155,671.155,93406.0
2020-12-28 11:29:00,671.1545,672.17,671.1545,671.86,671.86,68832.0
2020-12-28 11:30:00,672.08,672.1299,671.3,671.5775,671.5775,61827.0
2020-12-28 11:31:00,671.49,672.49,671.49,671.955,671.955,108967.0
2020-12-28 11:32:00,672.0219,672.86,672.0,672.75,672.75,81612.0
2020-12-28 11:33:00,672.75,673.4,672.25,672.605,672.605,95827.0
2020-12-28 11:34:00,672.5889,672.76,671.6805,671.7919,671.7919,85924.0
2020-12-28 11:35:00,671.72,672.1905,671.11,671.755,671.755,58168.0
2020-12-28 11:36:00,671.84,673.29,671.78,673.29,673.29,99560.0
2020-12-28 11:37:00,673.2467,673.5,672.7901,673.39,673.39,114347.0
2020-12-28 11:38:00,673.39,673.55,672.66,672.77,672.77,48238.0
2020-12-28 11:39:00,672.737,673.05,672.06,672.12,672.12,58054.0
2020-12-28 11:40:00,672.19,672.7374,672.1419,672.1419,672.1419,44404.0
2020-12-28 11:41:00,672.205,672.85,672.1401,672.265,672.265,31893.0
2020-12-28 11:42:00,672.2234,672.88,672.16,672.61,672.61,37893.0
2020-12-28 11:43:00,672.54,672.7,671.56,671.8233,671.8233,46081.0
2020-12-28 11:44:00,671.9384,672.1299,671.02,671.1553,671.1553,59141.0
2020-12-28 11:45:00,671.12,671.6586,670.69,671.06,671.06,54374.0
2020-12-28 11:46:00,671.11,671.6599,670.9501,671.11,671.11,38863.0
2020-12-28 11:47:00,671.11,671.11,669.61,670.5,670.5,75537.0
2020-12-28 11:48:00,670.33,670.86,670.18,670.5,670.5,47426.0
2020-12-28 11:49:00,670.3615,670.41,669.75,670.186,670.186,42360.0
2020-12-28 11:50:00,670.215,670.2241,669.69,669.83,669.83,41162.0
2020-12-28 11:51:00,669.845,670.6,669.56,670.58,670.58,44215.0
2020-12-28 11:52:00,670.58,670.77,670.25,670.35,670.35,43500.0
2020-12-28 11:53:00,670.385,670.61,670.0,670.61,670.61,31449.0
2020-12-28 11:54:00,670.43,670.9334,670.34,670.34,670.34,42073.0
2020-12-28 11:55:00,670.377,670.52,670.0,670.33,670.33,47195.0
2020-12-28 11:56:00,670.22,670.4899,670.05,670.3036,670.3036,20961.0
2020-12-28 11:57:00,670.24,670.83,670.23,670.44,670.44,37510.0
2020-12-28 11:58:00,670.34,670.6232,668.8,669.31,669.31,59464.0
2020-12-28 11:59:00,669.05,669.4299,668.8,669.065,669.065,56939.0
2020-12-28 12:00:00,669.1231,669.24,668.54,668.7,668.7,42027.0
2020-12-28 12:01:00,668.7,669.25,668.4021,668.6693,668.6693,47816.0
2020-12-28 12:02:00,668.681,669.48,668.681,669.06,669.06,51984.0
2020-12-28 12:03:00,669.22,669.33,668.8,669.2297,669.2297,23401.0
2020-12-28 12:04:00,669.3299,669.79,668.8437,669.005,669.005,42603.0
2020-12-28 12:05:00,668.99,669.6,668.75,669.0839,669.0839,39045.0
2020-12-28 12:06:00,669.1012,669.33,667.7901,668.0838,668.0838,62546.0
